barrier_type,convention,barrier,monitoring,price,reference,bias,across_seed_se,bias_over_se,knock_fraction
down_and_out,brownian_bridge,80,5,10.358168815771728,10.351345201184554,0.006823614587174287,0.0061348924954626868,1.1122631068467741,0.22228312499999997
down_and_out,brownian_bridge,80,12,10.348002741646308,10.351345201184554,-0.0033424595382474122,0.0064195616194418258,-0.52066787989458319,0.2222809375
down_and_out,brownian_bridge,80,25,10.345874391375133,10.351345201184554,-0.005470809809421385,0.007881344111804375,-0.69414680184150512,0.22247968750000002
down_and_out,brownian_bridge,80,50,10.360095571826266,10.351345201184554,0.0087503706417119131,0.0044244019870855978,1.9777521724412475,0.22244187500000001
down_and_out,brownian_bridge,80,100,10.363536064848853,10.351345201184554,0.01219086366429889,0.0071134862499587599,1.7137677976631454,0.22227406250000001
down_and_out,brownian_bridge,80,250,10.360629401569577,10.351345201184554,0.0092842003850234223,0.0071031764516810703,1.3070490995371769,0.22221750000000001
down_and_out,discrete,90,5,9.8841096162600959,8.6654716582456679,1.2186379580144278,0.0061337558052986822,198.67728626589602,0.39086624999999997
down_and_out,discrete,90,12,9.5686802720725108,8.6654716582456679,0.90320861382684281,0.0069626750892974269,129.72149385732456,0.44122812500000003
down_and_out,discrete,90,25,9.3512363162361058,8.6654716582456679,0.68576465799043662,0.0069795209423085605,98.253829117906719,0.47182093750000004
down_and_out,discrete,90,50,9.1888096272449626,8.6654716582456679,0.52333796899929375,0.0039608320165116792,132.12829193907587,0.49381093750000005
down_and_out,discrete,90,100,9.0536924625948956,8.6654716582456679,0.38822080434922662,0.0071565959826922028,54.246572712517974,0.50953531250000006
down_and_out,discrete,90,250,8.9260828824972513,8.6654716582456679,0.26061122425158256,0.0069580324005231236,37.45472990783847,0.52434718749999998
down_and_out,brownian_bridge,90,5,8.6739916821173573,8.6654716582456679,0.0085200238716893768,0.0058234636675721825,1.4630509191862782,0.55058437500000013
down_and_out,brownian_bridge,90,12,8.6634158821859053,8.6654716582456679,-0.0020557760597632595,0.0067889355730033421,-0.30281272191449143,0.55086156249999996
down_and_out,brownian_bridge,90,25,8.6581579691944413,8.6654716582456679,-0.0073136890512264241,0.0076947648972840559,-0.95047595980584976,0.55100624999999992
down_and_out,brownian_bridge,90,50,8.6727552794911453,8.6654716582456679,0.0072836212454764349,0.0039437962258171734,1.8468553719372847,0.55058343750000005
down_and_out,brownian_bridge,90,100,8.6723106666848846,8.6654716582456679,0.0068390084392154779,0.006643730406591484,1.0293928291295884,0.55051062499999992
down_and_out,brownian_bridge,90,250,8.6757402567197524,8.6654716582456679,0.010268598474084567,0.0074296158939927033,1.3821170058585874,0.55058593749999984
down_and_out,discrete,95,5,8.7782483649622307,5.6362581090698072,3.1419902558924231,0.0055815476733761969,562.92455780313685,0.55452999999999997
down_and_out,discrete,95,12,7.8286435675070747,5.6362581090698072,2.192385458437268,0.0056474800832469526,388.20596551387598,0.62838531249999996
down_and_out,discrete,95,25,7.2295035122494555,5.6362581090698072,1.5932454031796484,0.0067935808122530405,234.52218310350244,0.6700893750000001
down_and_out,discrete,95,50,6.8176437000439254,5.6362581090698072,1.1813855909741184,0.0055743127593953683,211.93385480262509,0.69723843749999992
down_and_out,discrete,95,100,6.5032901037100963,5.6362581090698072,0.86703199464028913,0.0056436841016998607,153.62872531776569,0.71675968749999996
down_and_out,discrete,95,250,6.2048484172809699,5.6362581090698072,0.56859030821116407,0.0068493220645364861,83.01410020637455,0.73471312500000008
down_and_out,brownian_bridge,95,5,5.6435795856203921,5.6362581090698072,0.0073214765505840171,0.0071305273744905872,1.026779109884151,0.7658709374999999
down_and_out,brownian_bridge,95,12,5.6396635619623083,5.6362581090698072,0.0034054528925014931,0.0051800603170915841,0.65741568322384536,0.76573187499999995
down_and_out,brownian_bridge,95,25,5.6335085966430194,5.6362581090698072,-0.0027495124267871715,0.0052647387531666069,-0.52225049631064968,0.76602124999999999
down_and_out,brownian_bridge,95,50,5.6368719286152684,5.6362581090698072,0.00061381954546069163,0.0057877772987315074,0.10605445126494775,0.76595156249999996
down_and_out,brownian_bridge,95,100,5.6346700057334571,5.6362581090698072,-0.001588103336349455,0.0066416708128309854,-0.23911202182460053,0.7660884375
down_and_out,brownian_bridge,95,250,5.6468413916623099,5.6362581090698072,0.010583282592503573,0.0063393476999305271,1.6694592398867087,0.76583687500000008
up_and_out,discrete,105,5,0.078419463440185633,0.0087912297071319756,0.069628233733053657,0.00024938872999186076,279.19559049571365,0.65887468750000011
up_and_out,discrete,105,12,0.047092965652556606,0.0087912297071319756,0.038301735945424631,0.00014039422878869338,272.81560129563712,0.72240312499999992
up_and_out,discrete,105,25,0.032156064560250823,0.0087912297071319756,0.02336483485311884,0.00016073228841379192,145.36491132987553,0.75770718749999999
up_and_out,discrete,105,50,0.023854046579780911,0.0087912297071319756,0.015062816872648935,0.00012339271760288898,122.07217058890899,0.78025031249999999
up_and_out,discrete,105,100,0.018858317357708997,0.0087912297071319756,0.01006708765057702,0.000146218222160454,68.84974732854981,0.79631562500000008
up_and_out,discrete,105,250,0.014714620795624777,0.0087912297071319756,0.0059233910884928034,0.00011089481943419761,53.414497798137496,0.81080906249999996
